restaurant_id,restaurant_name,url,address,locality,city,city_id,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,average_cost_for_two,aggregate_rating,rating_text,votes,has_online_delivery,is_table_reservation_supported,establishment_types
16520699,Clarehall Chinese,https://www.zomato.com/dublin/clarehall-chinese-clarehall?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1a Elmfield Rise, Clarehall, Dublin Dublin 13",Clarehall,Dublin,91,53.4001416667,-6.1712944444,Dublin 13,97,"Clarehall, Dublin","Thai, Chinese, Asian",20,0,Not rated,3,0,0,[]
9100026,Regent Chinese Takeaway,https://www.zomato.com/dublin/regent-chinese-takeaway-killester?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"183 Howth Road, Killester, Dublin Dublin 5",Killester,Dublin,91,53.3708888889,-6.2055833333,Dublin 5,97,"Killester, Dublin","Chinese, Thai, Asian",30,0,Not rated,3,0,0,[]
16520401,China Garden,https://www.zomato.com/dublin/china-garden-saggart?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Jacobs Bar, Saggart Village, Saggart, Co. Dublin","Jacobs Bar, Saggart",Dublin,91,53.2804310000,-6.4447390000,,97,"Jacobs Bar, Saggart, Dublin","Chinese, Thai, Asian",35,0,Not rated,1,0,0,[]
9100284,Ginzeng,https://www.zomato.com/dublin/ginzeng-blanchardstown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1st Floor, Blanchardstown Shopping Centre, Blanchardstown, Dublin Dublin 15","Blanchardstown Shopping Centre, Blanchardstown",Dublin,91,53.3934222222,-6.3909888889,Dublin 15,97,"Blanchardstown Shopping Centre, Blanchardstown, Dublin","Chinese, Thai, Asian",20,0,Not rated,1,0,0,[]
9100180,Mi Thai,https://www.zomato.com/dublin/mi-thai-stoneybatter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"87B Manor Street, Stoneybatter, Dublin Dublin 7",Stoneybatter,Dublin,91,53.3521166667,-6.2838388889,Dublin 7,97,"Stoneybatter, Dublin","Thai, Asian",35,0,Not rated,3,0,0,[]
9101594,Canton City,https://www.zomato.com/dublin/canton-city-stoneybatter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2 Manor Street, Stoneybatter, Dublin Dublin 7",Stoneybatter,Dublin,91,53.3514270000,-6.2828000000,Dublin 7,97,"Stoneybatter, Dublin","Chinese, Thai",35,0,Not rated,1,0,0,[]
9100211,New Sunrise,https://www.zomato.com/dublin/new-sunrise-stoneybatter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"88 Manor Street, Stoneybatter, Dublin Dublin 7",Stoneybatter,Dublin,91,53.3516490000,-6.2832010000,Dublin 7,97,"Stoneybatter, Dublin","Thai, Chinese, Asian",25,0,Not rated,2,0,0,[]
16517295,Flaming Wok,https://www.zomato.com/dublin/flaming-wok-fairview?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"24 Fairview Strand, Fairview, Dublin Dublin 3",Fairview,Dublin,91,53.3628724770,-6.2389988825,Dublin 3,97,"Fairview, Dublin","Chinese, Thai",25,0,Not rated,3,0,0,[]
9101390,New Century,https://www.zomato.com/dublin/new-century-glasnevin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6 Prospect Road, Hartes Corner, Glasnevin, Dublin Dublin 9",Glasnevin,Dublin,91,53.3659024952,-6.2716795877,Dublin 9,97,"Glasnevin, Dublin","Chinese, Thai, Asian",30,0,Not rated,2,0,0,[]
16519898,Hong Hop,https://www.zomato.com/dublin/hong-hop-clondalkin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5A Newlands Cross Retail Centre, Clondalkin, Dublin Dublin 22","Newlands Cross Retail Centre, Clondalkin",Dublin,91,53.3141870098,-6.3921670988,Dublin 22,97,"Newlands Cross Retail Centre, Clondalkin, Dublin","Chinese, Thai, Asian",45,0,Not rated,2,0,0,[]
9101292,Long sin,https://www.zomato.com/dublin/long-sin-windy-arbour?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2 Olivemount Terrace, Dundrum Road, Windy Arbour, Dublin Dublin 14",Windy Arbour,Dublin,91,53.3036750000,-6.2451130000,Dublin 14,97,"Windy Arbour, Dublin","Thai, Chinese, Asian",30,0,Not rated,2,0,0,[]
9101821,Saba To Go,https://www.zomato.com/dublin/saba-to-go-dundrum?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6 Arbourfield Terrace, Dundrum, Dublin 14",Dundrum,Dublin,91,53.3021810000,-6.2448720000,14,97,"Dundrum, Dublin","Thai, Vietnamese, Asian",35,0,Not rated,2,0,0,[]
16518598,Kanum,https://www.zomato.com/dublin/kanum-rathgar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"16-18 Orwell Road, Rathgar, Dublin Dublin 6",Rathgar,Dublin,91,53.3114694444,-6.2742111111,Dublin 6,97,"Rathgar, Dublin","Thai, Asian",35,0,Not rated,1,0,0,[]
9100035,Raheny,https://www.zomato.com/dublin/raheny-raheny?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"417 Howth Road, Raheny, Dublin Dublin 5",Raheny,Dublin,91,53.3801829930,-6.1768279597,Dublin 5,97,"Raheny, Dublin","Chinese, Thai, Asian",30,0,Not rated,1,0,0,[]
9100221,Rainbow,https://www.zomato.com/dublin/rainbow-cabra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"103 New Cabra Road, Cabra, Dublin Dublin 7",Cabra,Dublin,91,53.3611245917,-6.2841987982,Dublin 7,97,"Cabra, Dublin","Chinese, Thai, Asian",30,0,Not rated,1,0,0,[]
16519505,Wei Kee,https://www.zomato.com/dublin/wei-kee-tallaght?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 4, St John's House, High Street, Tallaght, Dublin Dublin 24",Tallaght,Dublin,91,53.2884166667,-6.3631972222,Dublin 24,97,"Tallaght, Dublin","Chinese, Thai, Asian",40,0,Not rated,2,0,0,[]
16519095,New Century,https://www.zomato.com/dublin/new-century-crumlin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"187 Kimmage Road West, Crumlin, Dublin Dublin 12",Crumlin,Dublin,91,53.3189166667,-6.3121722222,Dublin 12,97,"Crumlin, Dublin","Chinese, Thai",30,0,Not rated,2,0,0,[]
16519110,Asian Foods,https://www.zomato.com/dublin/asian-foods-ballyfermot?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 7, Le Fanu Shopping Centre, Le Fanu Road, Ballyfermot, Dublin Dublin 10","Le Fanu Shopping Centre, Ballyfermot",Dublin,91,53.3432957089,-6.3561933115,Dublin 10,97,"Le Fanu Shopping Centre, Ballyfermot, Dublin","Chinese, Thai, Asian",20,0,Not rated,2,0,0,[]
9101019,Queen of Tarts,https://www.zomato.com/dublin/queen-of-tarts-1-temple-bar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Cork Hill, Dame Street, Temple Bar, Dublin Dublin 2",Temple Bar,Dublin,91,53.3442888889,-6.2689194444,Dublin 2,97,"Temple Bar, Dublin","Cafe, Bakery",30,3.7,Good,51,0,0,[]
16517436,Scrumdiddly's,https://www.zomato.com/dublin/scrumdiddlys-dun-laoghaire?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4 Albert Terrace, Crofton Road, Dun Laoghaire, Co. Dublin",Dun Laoghaire,Dublin,91,53.2958297118,-6.1387784779,,97,"Dun Laoghaire, Dublin","Ice Cream, Desserts",10,4.1,Very Good,36,0,0,[]
16521224,Yogism,https://www.zomato.com/dublin/yogism-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 23, George's Street Arcade, Drury Sreet, South City West, Dublin 2","George's Street Arcade, City Centre South",Dublin,91,53.3425611111,-6.2635777778,2,97,"George's Street Arcade, City Centre South, Dublin","Cafe, Desserts",20,4.2,Very Good,25,0,0,[]
9100675,Bear Market Coffee,https://www.zomato.com/dublin/bear-market-coffee-blackrock?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"19 Main Street, Blackrock, Co. Dublin",Blackrock,Dublin,91,53.3015171748,-6.1777094007,,97,"Blackrock, Dublin","Bakery, Cafe",15,4.0,Very Good,51,0,0,[]
9100253,Green Bench Cafe,https://www.zomato.com/dublin/green-bench-cafe-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"18 Montague Street, Dublin, South City West, Dublin Dublin 2",South City West,Dublin,91,53.3365120000,-6.2640630000,Dublin 2,97,"South City West, Dublin","Cafe, Bakery, Healthy Food",25,4.0,Very Good,48,0,0,[]
16520788,Mannings Bakery,https://www.zomato.com/dublin/mannings-bakery-tallaght?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, The Square, Tallaght, Dublin Dublin 24","The Square Shopping Centre, Tallaght",Dublin,91,53.2865390000,-6.3718540000,Dublin 24,97,"The Square Shopping Centre, Tallaght, Dublin","Bakery, Coffee and Tea",15,0,Not rated,2,0,0,[]
16517315,Andersons Cafe & Creperie,https://www.zomato.com/dublin/andersons-cafe-creperie-drumcondra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1A Carlingford Road, Drumcondra, Dublin Dublin 9",Drumcondra,Dublin,91,53.3662618017,-6.2566417828,Dublin 9,97,"Drumcondra, Dublin","Crepes, Cafe, Desserts",20,3.9,Good,27,0,0,[]
16517395,Teddy's Ice Cream,https://www.zomato.com/dublin/teddys-ice-cream-dun-laoghaire?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1A  Windsor Terrace,, Co. Dublin, Dun Laoghaire, Dublin",Dun Laoghaire,Dublin,91,53.2903222222,-6.1275916667,,97,"Dun Laoghaire, Dublin","Ice Cream, Desserts",10,3.9,Good,38,0,0,[]
9100086,The Bakehouse,https://www.zomato.com/dublin/the-bakehouse-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6 Bachelors Walk, Dublin Dublin 1",North City,Dublin,91,53.3467680000,-6.2628670000,Dublin 1,97,"North City, Dublin","Cafe, Bakery, Desserts",30,3.8,Good,21,0,0,[]
16518201,Thunders Bakery,https://www.zomato.com/dublin/thunders-bakery-drumcondra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2 Drumdcondra Road Lower, Drumcondra, Dublin Dublin 9",Drumcondra,Dublin,91,53.3692740000,-6.2544280000,Dublin 9,97,"Drumcondra, Dublin","Bakery, Deli",15,0,Not rated,3,0,0,[]
9100873,Thunders Bakery,https://www.zomato.com/dublin/thunders-bakery-ballsbridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"63-65 Mespil Road, Ballsbridge, Dublin Dublin 4",Ballsbridge,Dublin,91,53.3338083333,-6.2463111111,Dublin 4,97,"Ballsbridge, Dublin","Bakery, Deli",15,0,Not rated,3,0,0,[]
16518633,Baked,https://www.zomato.com/dublin/baked-dundrum?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Third Floor, Dundrum Town Centre, Dundrum, Dublin Dublin 16","Dundrum Town Centre, Dundrum",Dublin,91,53.2864304332,-6.2409927696,Dublin 16,97,"Dundrum Town Centre, Dundrum, Dublin",Bakery,10,0,Not rated,3,0,0,[]
9101453,Thunders Bakery,https://www.zomato.com/dublin/thunders-bakery-clondalkin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Liffey Valley Shopping Centre, Fonthill Road, Clondalkin, Dublin Dublin 22","Liffey Valley Shopping Centre, Clondalkin",Dublin,91,53.3531888889,-6.3906750000,Dublin 22,97,"Liffey Valley Shopping Centre, Clondalkin, Dublin","Bakery, Deli",15,0,Not rated,2,0,0,[]
16519085,Tasty Treats,https://www.zomato.com/dublin/tasty-treats-ballyfermot?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"308 Ballyfermot Road, Ballyfermot, Dublin Dublin 10",Ballyfermot,Dublin,91,53.3423830000,-6.3535070000,Dublin 10,97,"Ballyfermot, Dublin",Bakery,15,0,Not rated,2,0,0,[]
9100628,The Green Door Bakery,https://www.zomato.com/dublin/the-green-door-bakery-stoneybatter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"91 Manor Street, Stoneybatter, Dublin Dublin 7",Stoneybatter,Dublin,91,53.3478444444,-6.2872111111,Dublin 7,97,"Stoneybatter, Dublin","Bakery, Deli",10,0,Not rated,2,0,0,[]
9101680,The White Moose Cafe,https://www.zomato.com/dublin/the-white-moose-cafe-phibsborough?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"268-272 North Circular Road, Phibsborough, Dublin 9",Phibsborough,Dublin,91,53.3591560000,-6.2798520000,9,97,"Phibsborough, Dublin","Cafe, Burger, Bakery",25,3.4,Average,37,0,0,[]
16519006,Crumbles Deli and Bakery,https://www.zomato.com/dublin/crumbles-deli-and-bakery-kimmage?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"23 Ravensdale Park, Kimmage, Dublin Dublin 12",Kimmage,Dublin,91,53.3145595715,-6.3000855222,Dublin 12,97,"Kimmage, Dublin","Bakery, Deli",15,0,Not rated,2,0,0,[]
16518268,The Organic SuperMarket,https://www.zomato.com/dublin/the-organic-supermarket-rathgar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3-5 Orwell Road, Rathgar, Dublin Dublin 6",Rathgar,Dublin,91,53.3116138889,-6.2743500000,Dublin 6,97,"Rathgar, Dublin",Bakery,15,0,Not rated,1,0,0,[]
16518631,Boston Bakery,https://www.zomato.com/dublin/boston-bakery-santry?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit K7+8, Omni Park Shopping Centre, Santry, Dublin Dublin 9","Omni Park Shopping Centre, Santry",Dublin,91,53.3919131694,-6.2488469481,Dublin 9,97,"Omni Park Shopping Centre, Santry, Dublin",Bakery,15,0,Not rated,1,0,0,[]
16518406,Butlers Chocolate Cafe,https://www.zomato.com/dublin/butlers-chocolate-cafe-dundrum?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Level 1, Dundrum Town Centre, Dundrum, Dublin Dublin 16",Dundrum,Dublin,91,53.2875555556,-6.2423083333,Dublin 16,97,"Dundrum, Dublin","Cafe, Desserts",15,4.0,Very Good,22,0,0,[]
16520203,Ruby's Pizza and Grill,https://www.zomato.com/dublin/rubys-pizza-and-grill-swords?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Pavilions Shopping Centre, Swords, Co. Dublin","The Pavilions Shopping Centre, Swords ",Dublin,91,53.4544130000,-6.2192880000,,97,"The Pavilions Shopping Centre, Swords , Dublin","Pizza, Grill, American",50,4.0,Very Good,30,0,0,[]
9101194,The Bernard Shaw,https://www.zomato.com/dublin/the-bernard-shaw-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11-12 South Richmond Street, Dublin, South City West, Dublin Dublin 2",South City West,Dublin,91,53.3317069102,-6.2644473463,Dublin 2,97,"South City West, Dublin","Pizza, Finger Food",40,4.1,Very Good,66,0,0,[]
16519199,The Vanilla Pod Eatery,https://www.zomato.com/dublin/the-vanilla-pod-eatery-carrickmines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 5, The Iveagh Mall, The Park, Carrickmines, Dublin Dublin 18","The Park, Carrickmines",Dublin,91,53.2519388889,-6.1848500000,Dublin 18,97,"The Park, Carrickmines, Dublin","Pizza, Irish",30,3.9,Good,33,0,0,[]
16518615,The Dog House Blues Tea Rooms,https://www.zomato.com/dublin/the-dog-house-blues-tea-rooms-howth?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Dart Station, Co. Dublin, Howth, Dublin",Howth,Dublin,91,53.3889527778,-6.0745722222,,97,"Howth, Dublin",Pizza,40,4.1,Very Good,41,0,0,[]
9100923,Blackbird,https://www.zomato.com/dublin/blackbird-rathmines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Rathmines Road Lower, Rathmines, Dublin Dublin 6",Rathmines,Dublin,91,53.3268940000,-6.2645750001,Dublin 6,97,"Rathmines, Dublin",Pizza,40,4.1,Very Good,55,0,0,[]
9101041,Paulie's Pizza,https://www.zomato.com/dublin/paulies-pizza-beggars-bush?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"58 Grand Canal Street Upper, Beggars Bush, Dublin Dublin 4",Beggars Bush,Dublin,91,53.3374220000,-6.2346930000,Dublin 4,97,"Beggars Bush, Dublin","Italian, Pizza",50,4.0,Very Good,52,0,0,[]
9101075,Skinflint,https://www.zomato.com/dublin/skinflint-temple-bar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"19 Crane Lane, Temple Bar, Dublin Dublin 2",Temple Bar,Dublin,91,53.3443250000,-6.2668777778,Dublin 2,97,"Temple Bar, Dublin","Pizza, European",35,3.9,Good,41,0,0,[]
16519457,Base Pizza,https://www.zomato.com/dublin/base-pizza-ballsbridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"18 Merrion Road, Ballsbridge, Dublin Dublin 4",Ballsbridge,Dublin,91,53.3287166667,-6.2303888889,Dublin 4,97,"Ballsbridge, Dublin",Pizza,35,4.0,Very Good,48,0,0,[]
16518551,Milano,https://www.zomato.com/dublin/milano-dundrum?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Dundrum Town Centre, Town Square, Dundrum, Dublin Dublin 16","Dundrum Town Centre, Dundrum",Dublin,91,53.2881861111,-6.2430361111,Dublin 16,97,"Dundrum Town Centre, Dundrum, Dublin","Pizza, Italian",45,3.5,Good,41,0,0,[]
9100780,Milano,https://www.zomato.com/dublin/milano-ballsbridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1-2 Haddington Road, Ballsbridge, Dublin Dublin 4",Ballsbridge,Dublin,91,53.3341722222,-6.2450583333,Dublin 4,97,"Ballsbridge, Dublin","Pizza, Italian",45,3.9,Good,41,0,0,[]
16518306,Manifesto,https://www.zomato.com/dublin/manifesto-rathmines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"108 Rathmines Road Lower, Rathmines, Dublin Dublin 6",Rathmines,Dublin,91,53.3237884496,-6.2654528394,Dublin 6,97,"Rathmines, Dublin","Italian, Pizza",50,4.0,Very Good,31,0,0,[]
16517311,Independent Pizza Company,https://www.zomato.com/dublin/independent-pizza-company-drumcondra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"28 Drumcondra Road Lower, Drumcondra, Dublin Dublin 9",Drumcondra,Dublin,91,53.3627664375,-6.2585464865,Dublin 9,97,"Drumcondra, Dublin","Pizza, Italian",35,3.9,Good,36,0,0,[]
9100763,Milano,https://www.zomato.com/dublin/milano-temple-bar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"19 East Essex Street, Temple Bar, Dublin Dublin 2",Temple Bar,Dublin,91,53.3454266256,-6.2649626657,Dublin 2,97,"Temple Bar, Dublin","Pizza, Italian",45,3.8,Good,25,0,0,[]
9101222,Da Mimmo,https://www.zomato.com/dublin/da-mimmo-north-strand?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"148 North Strand Road, North Strand, Dublin Dublin 3",North Strand,Dublin,91,53.3574640000,-6.2427160000,Dublin 3,97,"North Strand, Dublin","Pizza, Italian",45,4.1,Very Good,25,0,0,[]
16522201,Gotham South,https://www.zomato.com/dublin/gotham-south-stillorgan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4 Kilmacud Road Lower, Stillorgan, Co. Dublin",Stillorgan,Dublin,91,53.2886361111,-6.2050722222,,97,"Stillorgan, Dublin","Pizza, European",40,3.7,Good,23,0,0,[]
9101539,Osteria Lucio,https://www.zomato.com/dublin/osteria-lucio-grand-canal-dock?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Malting Tower, Clanwilliam Terrace, Grand Canal Quay, Grand Canal Dock, Dublin 2",Grand Canal Dock,Dublin,91,53.3401120000,-6.2392280000,2,97,"Grand Canal Dock, Dublin","Italian, Pizza",60,3.7,Good,13,0,0,[]
9101237,Milano,https://www.zomato.com/dublin/milano-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"38 Dawson Street, South City East, Dublin Dublin 2",South City East,Dublin,91,53.3405790000,-6.2586530000,Dublin 2,97,"South City East, Dublin","Pizza, Italian",45,3.9,Good,39,0,0,[]
9101157,Ciao Bella Roma,https://www.zomato.com/dublin/ciao-bella-roma-temple-bar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"24-25 Parliament Street, Temple Bar, Dublin Dublin 2",Temple Bar,Dublin,91,53.3451361111,-6.2675111111,Dublin 2,97,"Temple Bar, Dublin","Pizza, Italian",75,3.6,Good,36,0,0,[]
9100665,The Back Page,https://www.zomato.com/dublin/the-back-page-phibsborough?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"199 Phibsborough Road, Phibsborough, Dublin Dublin 7",Phibsborough,Dublin,91,53.3585916667,-6.2733972222,Dublin 7,97,"Phibsborough, Dublin",Pizza,40,3.9,Good,20,0,0,[]
9100278,Milano,https://www.zomato.com/dublin/milano-blanchardstown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1st Floor, Blanchardstown Shopping Centre, Blanchardstown, Dublin Dublin 15","Blanchardstown Shopping Centre, Blanchardstown",Dublin,91,53.3916810000,-6.3908740000,Dublin 15,97,"Blanchardstown Shopping Centre, Blanchardstown, Dublin","Pizza, Italian",45,3.5,Good,12,0,0,[]
9100963,Crackbird,https://www.zomato.com/dublin/crackbird-temple-bar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"60 Dame Street, Temple Bar, Dublin Dublin 2",Temple Bar,Dublin,91,53.3440899612,-6.2650096044,Dublin 2,97,"Temple Bar, Dublin","Modern European, Street Food",40,3.8,Good,73,0,0,[]
9101559,Sandyford - Irish Village Markets,https://www.zomato.com/dublin/sandyford-irish-village-markets-sandyford?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"31 Ravens Rock Road Sandyford Industrial Estate, Sandyford, Dublin Dublin 18",Sandyford,Dublin,91,53.2766790000,-6.2112680000,Dublin 18,97,"Sandyford, Dublin",Street Food,20,3.4,Average,9,0,0,[]
9101554,Mespil Road - Irish Village Markets,https://www.zomato.com/dublin/mespil-road-irish-village-markets-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Grand Canal, Mespil Road, Dublin Dublin 2",South City East,Dublin,91,53.3332830000,-6.2477200000,Dublin 2,97,"South City East, Dublin",Street Food,20,3.3,Average,5,0,0,[]
9101547,Percy Place - Irish Village Markets,https://www.zomato.com/dublin/percy-place-irish-village-markets-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Grand Canal, Percy Place, Dublin Dublin 2",South City East,Dublin,91,53.3365300000,-6.2414550000,Dublin 2,97,"South City East, Dublin",Street Food,20,3.0,Average,5,0,0,[]
16520029,Street Food Outlet,https://www.zomato.com/dublin/street-food-outlet-shankill?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 3 & 4 Ashwood House, Main Street,, Shankill, Dublin Co. Dublin",Shankill,Dublin,91,53.2304948725,-6.1242734268,,97,"Shankill, Dublin",Street Food,20,3.1,Average,6,0,0,[]
9101558,Eastpoint - Irish Village Markets,https://www.zomato.com/dublin/eastpoint-irish-village-markets-east-wall?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"EastPoint Business Park, East Wall, Dublin Dublin 3",East Wall,Dublin,91,53.3559100000,-6.2242380000,Dublin 3,97,"East Wall, Dublin",Street Food,20,0,Not rated,3,0,0,[]
9101649,Howth Market,https://www.zomato.com/dublin/howth-market-howth?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Howth Market 3A Harbour Road, Howth, Co. Dublin, Howth, Dublin",Howth,Dublin,91,53.3886190000,-6.0732350000,,97,"Howth, Dublin",Street Food,25,0,Not rated,3,0,0,[]
9101560,Spencer Dock - Irish Village Markets,https://www.zomato.com/dublin/spencer-dock-irish-village-markets-ifsc?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Mayor Street Lower (Behind the Convention Centre), IFSC, Dublin Dublin 2",IFSC,Dublin,91,53.3489670000,-6.2393560000,Dublin 2,97,"IFSC, Dublin",Street Food,20,0,Not rated,1,0,0,[]
9101551,Waterways - Irish Village Markets,https://www.zomato.com/dublin/waterways-irish-village-markets-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Waterways Ireland Visitor Centre, Grand Canal Quay, Dublin Dublin 2",South City East,Dublin,91,53.3418570000,-6.2386760000,Dublin 2,97,"South City East, Dublin",Street Food,20,0,Not rated,1,0,0,[]
9101556,Stillorgan - Irish Village Markets,https://www.zomato.com/dublin/stillorgan-irish-village-markets-stillorgan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Stillorgan LUAS Stop, Blackthorn Ave, Co. Dublin, Stillorgan, Dublin",Stillorgan,Dublin,91,53.2792810000,-6.2103750000,,97,"Stillorgan, Dublin",Street Food,20,0,Not rated,1,0,0,[]
9101655,Harcourt Street Market - Irish Farmers Markets,https://www.zomato.com/dublin/harcourt-street-market-irish-farmers-markets-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Park Place, Station Buildings, Upper Hatch Street, South City East, Dublin Dublin 2",South City East,Dublin,91,53.3337430000,-6.2617610000,Dublin 2,97,"South City East, Dublin",Street Food,25,0,Not rated,0,0,0,[]
9101654,Leopardstown Racecourse Market - Irish Farmers Markets,https://www.zomato.com/dublin/leopardstown-racecourse-market-irish-farmers-markets-foxrock?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Leopardstown Racecource, Foxrock, Co. Dublin",Foxrock,Dublin,91,53.2652860000,-6.1950170000,,97,"Foxrock, Dublin",Street Food,25,0,Not rated,0,0,0,[]
9101653,Central Park - Irish Farmers Markets,https://www.zomato.com/dublin/central-park-irish-farmers-markets-sandyford?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Vodafone Headquarters, 18",Sandyford,Dublin,91,53.2725950000,-6.2034420000,18,97,"Sandyford, Dublin",Street Food,25,0,Not rated,0,0,0,[]
16519323,Mooch,https://www.zomato.com/dublin/mooch-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Dawson Street, South City East, Dublin Dublin 2",South City East,Dublin,91,53.3422611111,-6.2579611111,Dublin 2,97,"South City East, Dublin",Ice Cream,10,3.9,Good,31,0,0,[]
16522247,Murphy's,https://www.zomato.com/dublin/murphys-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"27 Wicklow Street, Dublin Dublin 2",South City West,Dublin,91,53.3431333333,-6.2614111111,Dublin 2,97,"South City West, Dublin",Ice Cream,10,4.2,Very Good,52,0,0,[]
16517436,Scrumdiddly's,https://www.zomato.com/dublin/scrumdiddlys-dun-laoghaire?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4 Albert Terrace, Crofton Road, Dun Laoghaire, Co. Dublin",Dun Laoghaire,Dublin,91,53.2958297118,-6.1387784779,,97,"Dun Laoghaire, Dublin","Ice Cream, Desserts",10,4.1,Very Good,36,0,0,[]
16522128,SUSO Dublin,https://www.zomato.com/dublin/suso-dublin-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6 O'Connell Street Upper, Dublin Dublin 1",North City,Dublin,91,53.3502650000,-6.2601010000,Dublin 1,97,"North City, Dublin",Ice Cream,10,3.8,Good,49,0,0,[]
